danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo_confidence,time_signature_confidence,key_confidence,mode,mode_confidence,al_type_compilation,al_type_single,exp_False,track_dur_sc,pop_sc,loud_sc,tempo_sc,time_sc,key_sc,follow_sc,target
0.675,0.746,0.0382,0.568,0.000112,0.115,0.334,0.709,0.489,0.699,0,0.643,0,1,1,0.2838086226398677,0.4999999999999999,0.6536898476964563,0.4276428327061239,0.75,1.0,0.0011777995855156,2
0.558,0.68,0.0476,0.56,0.905,0.107,0.542,0.219,1.0,0.649,0,0.543,0,0,1,0.1240718988369732,0.6956521739130435,0.6651221087014317,0.2103081660043685,0.75,0.8181818181818182,0.0224648637223615,3
0.463,0.827,0.219,0.216,0.0,0.145,0.399,0.234,0.976,0.337,0,0.514,0,0,1,0.2910702891615186,0.6956521739130435,0.8481522275817538,0.7490657648885496,0.75,0.5454545454545454,0.0116677798972144,3
0.676,0.696,0.0452,0.666,0.0,0.0931,0.606,0.622,0.988,0.544,1,0.545,0,1,1,0.2449280721598654,0.7391304347826086,0.7646701355919328,0.2299007868628121,0.75,0.8181818181818182,0.0027812332274261,0
0.749,0.731,0.356,0.173,2.39e-06,0.16,0.665,0.616,1.0,0.515,1,0.518,0,0,0,0.2280101656080513,0.5652173913043479,0.7497436286983933,0.6044303797468356,0.75,0.5454545454545454,0.0019268028462414,1
0.616,0.692,0.068,0.0484,0.0,0.0217,0.931,0.035,0.425,0.67,1,0.6,0,1,1,0.1454490414455175,0.5652173913043479,0.7349690455391392,0.9601239506302798,0.75,0.5454545454545454,3.0786681961262485e-05,0
0.859,0.561,0.114,0.472,0.0,0.111,0.681,0.0,0.962,0.352,0,0.475,0,1,1,0.1275468401055715,0.7608695652173914,0.8847278666109611,0.3460156846232795,1.0,0.2727272727272727,0.0094000790657968,2
0.561,0.52,0.244,0.0503,1.86e-06,0.355,0.424,0.204,0.954,0.0,0,0.041,0,0,0,0.2952866237419879,0.9456521739130436,0.6617418056135818,0.6583660096318323,0.75,0.3636363636363636,0.6578127452774181,3
0.621,0.782,0.044,0.0125,0.033,0.23,0.55,0.723,0.973,0.379,1,0.564,0,1,1,0.222013762000058,0.9673913043478262,0.8076645523946977,0.4475907260717386,0.75,0.1818181818181818,0.0856291394309107,0
0.755,0.87,0.0936,0.00988,0.0,0.0917,0.645,0.811,0.965,0.452,0,0.583,0,0,1,0.1775102236143739,0.7717391304347825,0.9266967982072998,0.4212676649385509,0.75,0.0909090909090909,0.0470255026496038,3
0.671,0.773,0.0679,0.152,0.0,0.11,0.846,0.236,1.0,0.451,1,0.461,0,0,1,0.2213503146843006,0.5108695652173914,0.7795206806183295,0.677149398668386,0.75,0.3636363636363636,0.0006911373838871,1
0.779,0.612,0.0537,0.0423,0.0,0.126,0.293,0.215,1.0,0.504,1,0.508,0,0,0,0.246541373009658,0.4021739130434782,0.7392229100991301,0.1972354535645675,0.75,0.0909090909090909,0.0014636940919693,1
0.778,0.134,0.0506,0.967,0.00352,0.0936,0.287,0.45,0.994,0.5,1,0.547,0,1,1,0.1959507961367789,0.6739130434782608,0.337498575714991,0.3689373404563277,0.75,0.3636363636363636,0.0019873493816334,0
0.594,0.746,0.137,0.188,0.0,0.0991,0.0802,0.337,0.926,0.353,0,0.52,0,0,0,0.1743706313988224,0.7391304347826086,0.7960803676554369,0.6857417300455274,0.75,0.6363636363636364,0.0115044051171136,3
0.619,0.941,0.0584,0.0439,1.73e-05,0.318,0.624,0.779,0.998,0.349,1,0.41,0,1,1,0.3001935961019751,0.6847826086956521,0.9569296213300922,0.5129477091502409,0.75,0.7272727272727273,0.0060133350495606,0
0.586,0.525,0.0615,0.111,0.0,0.134,0.508,0.104,1.0,0.305,0,0.511,0,0,1,0.3331611270628498,0.8586956521739131,0.746325344676972,0.4844074844074844,0.75,0.0909090909090909,0.5414978983864117,3
0.547,0.515,0.0277,0.636,7.57e-06,0.126,0.373,0.645,0.985,0.637,1,0.664,0,1,1,0.2524036369964326,0.6304347826086956,0.7361084735462796,0.4934340377378352,0.75,0.1818181818181818,0.0009071984632829,0
0.624,0.667,0.111,0.0399,3.42e-05,0.104,0.223,0.313,1.0,0.509,0,0.509,0,1,1,0.3191526001334145,0.6521739130434783,0.7548710547305252,0.572620332114003,0.75,0.9090909090909092,0.0008575835626015,2
0.862,0.739,0.387,0.703,2.29e-05,0.141,0.885,0.494,0.974,0.622,1,0.481,0,1,0,0.2197043852779953,0.7934782608695652,0.8432147062174786,0.2504802757967315,0.75,0.5454545454545454,0.0001196300673022,0
0.365,0.421,0.0655,0.36,4.99e-05,0.0709,0.201,0.036,0.924,0.56,0,0.611,0,1,1,0.3401508889468951,0.5217391304347827,0.6354589995822095,0.7863035869364982,0.75,0.5454545454545454,0.0026265001635428,2
0.644,0.315,0.0339,0.706,0.00162,0.0962,0.356,0.018,0.871,0.478,1,0.598,0,1,1,0.3997741378810289,0.7173913043478262,0.6620456530821526,0.0,0.75,0.5454545454545454,0.0281760113136512,0
0.653,0.68,0.0298,0.0962,0.0,0.884,0.512,0.975,0.937,0.12,0,0.369,0,0,1,0.2419371211462049,0.7173913043478262,0.809221770671123,0.434531171872944,0.75,0.3636363636363636,0.063318736163088,3
0.704,0.818,0.0318,0.0324,0.0205,0.356,0.909,0.824,0.986,0.813,0,1.0,0,1,1,0.1616436816613011,0.576086956521739,0.8394925747274866,0.4602818495223557,0.75,0.0909090909090909,0.000933577960843,2
0.674,0.566,0.0802,0.77,0.0,0.181,0.186,0.301,0.92,0.782,0,0.869,0,1,1,0.2094390788595957,0.7065217391304348,0.6936078088799422,0.2305586989131293,0.75,0.4545454545454546,0.0036999994138899,2
0.637,0.678,0.266,0.209,0.0,0.156,0.254,0.695,0.994,0.548,1,0.616,0,0,0,0.3159531888975898,0.9021739130434784,0.8741311861445553,0.1581488986552277,0.75,0.0,0.6062947769367225,1
0.794,0.594,0.139,0.283,0.000381,0.109,0.637,0.296,0.69,0.598,0,0.658,0,1,1,0.1530587459033034,0.8478260869565217,0.6880246116449541,0.2581449511829259,0.5,0.6363636363636364,0.019889650463479,2
0.423,0.657,0.0486,0.607,0.0296,0.304,0.567,0.263,1.0,0.194,1,0.278,0,0,0,0.079314582789524,0.5543478260869565,0.7767860534011924,0.4599002605331719,0.75,0.3636363636363636,0.008023283745845,1
0.591,0.764,0.0483,0.0383,0.0,0.103,0.478,0.571,1.0,0.568,1,0.591,0,0,0,0.1184507236288755,0.8478260869565217,0.810095332143264,0.7232229795520934,0.75,0.0909090909090909,0.039799483105422,1
0.752,0.669,0.251,0.167,0.0,0.0795,0.627,0.403,1.0,0.527,0,0.522,0,1,1,0.0858964877171611,0.7391304347826086,0.6455239469786166,0.6315692518224164,0.75,0.9090909090909092,0.0096032457232023,2
0.588,0.452,0.0268,0.437,0.0,0.344,0.734,0.732,0.8,0.669,1,0.673,0,1,1,0.1980589634270135,0.8152173913043479,0.8379733373846328,0.5260138424695386,0.75,0.6363636363636364,0.118096667000916,0
0.857,0.829,0.0842,0.00112,0.015,0.255,0.208,0.974,1.0,0.509,1,0.47,0,0,0,0.2069991879114823,0.7391304347826086,1.0,0.309166030685018,0.75,0.0,0.1434369686531512,1
0.639,0.373,0.0719,0.302,6.79e-06,0.124,0.259,0.45,0.988,0.627,0,0.628,0,1,1,0.2055417790539168,0.4347826086956521,0.5138820312203273,0.4873615095134083,0.75,1.0,1.915534993339472e-05,2
0.651,0.819,0.175,0.32,0.0,0.345,0.513,0.035,1.0,0.363,0,0.407,0,1,0,0.1545850372690623,0.7282608695652173,0.8400622887310568,0.2105450143424827,0.75,0.3636363636363636,0.0006401049146148,2
0.648,0.496,0.193,0.291,0.0575,0.119,0.161,0.714,0.944,0.131,1,0.418,0,0,0,0.2568592476579947,0.6195652173913044,0.762391279577652,0.4468999184189057,0.75,0.7272727272727273,0.0165368735715554,1
0.746,0.251,0.259,0.782,0.00203,0.106,0.18,0.376,1.0,0.759,0,0.573,0,0,0,0.0789719829461411,0.8586956521739131,0.4042690569334193,0.5263164820126846,0.75,1.0,0.3687337709409979,3
0.579,0.9,0.158,0.435,0.0,0.365,0.741,0.045,1.0,0.48,0,0.496,0,1,1,0.2544229821050494,0.5652173913043479,0.9221390861787382,0.8295415668833389,0.75,0.0,0.0151482015711657,2
0.77,0.521,0.195,0.372,3.91e-05,0.3,0.222,0.03,1.0,0.22,1,0.409,0,0,1,0.2401352997476725,0.7065217391304348,0.7531998936533859,0.2106173846680176,0.75,0.6363636363636364,0.1434369686531512,1
0.322,0.396,0.0358,0.281,0.0,0.103,0.176,0.089,0.239,0.458,1,0.674,0,1,1,0.3753371617506307,0.5326086956521738,0.5804246268373275,0.3886220690018157,0.75,0.2727272727272727,0.0013179207885388,0
0.587,0.565,0.0601,0.0355,0.0,0.0974,0.659,0.32,1.0,0.101,0,0.35,0,1,1,0.2091834885002465,0.5217391304347827,0.7875346576018837,0.7403221137398351,0.75,0.4545454545454546,0.0001714258427388,2
0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531,0.304,1.0,0.404,1,0.42,0,0,1,0.2942823892804316,0.8478260869565217,0.7563143302062363,0.1372996657806784,0.75,1.0,0.0333734265954132,1
0.697,0.718,0.0815,0.0981,0.0,0.115,0.684,0.498,1.0,0.0,1,0.306,0,0,1,0.1229172104759419,0.5869565217391304,0.7866231151961713,0.7763756940972132,0.75,0.0909090909090909,0.0061613710105496,1
0.619,0.739,0.167,0.464,0.0,0.285,0.672,0.647,0.897,0.196,1,0.304,0,0,1,0.2548870326865628,0.6847826086956521,0.800258270348285,0.5919497881523197,0.75,0.3636363636363636,0.0144548923995015,1
0.771,0.666,0.159,0.318,1.45e-06,0.0909,0.737,0.799,1.0,0.577,0,0.634,0,0,0,0.0975684474607732,0.5326086956521738,0.7332599035284286,0.5265204347482828,0.75,0.4545454545454546,0.0036720660430667,3
0.604,0.649,0.0524,0.4,0.273,0.186,0.273,0.408,1.0,0.428,0,0.592,0,1,0,0.0680486673047362,0.5978260869565217,0.7029131376049222,0.3948393378773125,0.75,0.1818181818181818,0.002663284251081,2
0.608,0.591,0.0854,0.489,9.01e-06,0.0919,0.562,0.165,1.0,0.608,0,0.651,0,1,1,0.188988224716494,0.5543478260869565,0.8166280527175356,0.1635898313113503,0.75,0.4545454545454546,0.0010821137056301,2
0.299,0.234,0.0321,0.828,0.000101,0.0959,0.333,0.257,1.0,0.602,1,0.629,0,1,1,0.4669382087647554,0.6847826086956521,0.5242888070188765,0.8313902997447301,0.75,1.0,0.0003067400343224,0
0.812,0.925,0.113,0.487,0.0,0.115,0.614,0.469,1.0,0.429,0,0.51,0,0,1,0.1817537486586037,0.7173913043478262,0.9009457252459264,0.329153398773652,0.75,0.4545454545454546,0.0731511827360864,3
0.504,0.827,0.115,0.353,0.0,0.101,0.737,0.344,1.0,0.387,1,0.778,0,1,1,0.1593778096812552,0.7934782608695652,0.9064149796802004,0.1049961841101081,0.75,0.0909090909090909,0.0969943047818814,0
0.451,0.24,0.0351,0.912,2.45e-06,0.175,0.701,0.367,1.0,0.645,1,0.402,0,0,1,0.0737514139041155,0.8478260869565217,0.4861179687796725,0.4869075501986893,0.75,0.0909090909090909,0.0131518288202326,1
0.825,0.783,0.0452,0.123,0.00117,0.117,0.652,0.947,1.0,0.524,0,0.536,0,1,1,0.217269932422634,0.5108695652173914,0.7648980211933608,0.427728361272665,0.75,0.3636363636363636,0.0009325783932468,2
0.527,0.598,0.352,0.252,0.0,0.117,0.184,0.033,1.0,0.478,0,0.555,0,0,0,0.1954541169987528,0.4891304347826087,0.6952030080899387,0.7107423879575779,0.75,0.4545454545454546,0.0061613710105496,3
0.531,0.65,0.148,0.0774,0.0041,0.0991,0.422,0.232,1.0,0.654,0,0.558,0,1,1,0.1450901273238783,0.4999999999999999,0.629913783280793,0.3421866364904339,0.75,0.0909090909090909,0.0098091566480082,2
0.791,0.783,0.0396,0.405,0.0,0.0502,0.879,0.593,1.0,0.535,1,0.726,0,1,0,0.1422750079758694,0.5108695652173914,0.8838922860723915,0.3294034053527724,0.75,0.7272727272727273,0.0016119390534558,0
0.49,0.692,0.274,0.336,0.0,0.659,0.484,0.509,0.409,0.476,1,0.531,0,1,1,0.1303800864294207,0.7608695652173914,0.8554065858938811,0.2773691412931919,0.0,0.6363636363636364,0.0115916673682571,0
0.679,0.563,0.0334,0.503,0.0,0.102,0.631,0.27,0.99,0.424,1,0.303,0,1,1,0.267354766669567,0.6086956521739131,0.7521744084469595,0.3093041922155846,0.75,0.9090909090909092,0.001102850189761,0
0.697,0.759,0.329,0.0505,6.48e-05,0.078,0.516,0.607,1.0,0.645,0,0.569,0,1,1,0.1297075756257432,0.7391304347826086,0.7931938167040145,0.6709650253954053,0.75,1.0,0.0006999971875802,2
0.565,0.639,0.0301,0.385,0.0,0.105,0.427,0.0,0.884,0.78,1,0.65,0,0,1,0.2274210388932393,0.4673913043478261,0.7677465912112118,0.2038211531882418,0.75,0.3636363636363636,0.0010656844491407,1
0.808,0.692,0.188,0.013,0.00323,0.138,0.382,0.772,1.0,0.589,1,0.476,0,0,0,0.1092150294382088,0.6086956521739131,0.763606669451935,0.4542159004184319,0.75,0.7272727272727273,0.0019268028462414,1
0.539,0.51,0.404,0.881,0.0,0.108,0.621,0.044,0.8,0.0,1,0.157,0,0,0,0.2607366077902491,0.7065217391304348,0.5347335637509969,0.1906497539408932,0.75,0.7272727272727273,0.00718307448546,1
0.789,0.744,0.0414,0.281,0.0,0.0763,0.783,0.912,1.0,0.633,1,0.531,0,1,1,0.1635161982656109,0.7391304347826086,0.7432109081241216,0.5526263849048658,0.75,0.0909090909090909,0.1347371321233446,0
0.512,0.463,0.0552,0.143,0.0,0.0704,0.346,0.238,1.0,0.811,1,0.844,0,1,1,0.1426375474926767,0.6413043478260869,0.6682745261878535,0.7900865812258216,0.75,0.5454545454545454,0.0002519909909881,0
0.654,0.354,0.0738,0.724,0.0,0.134,0.262,0.372,0.992,0.294,1,0.362,0,1,1,0.1941163461817338,0.75,0.7389190626305593,0.1444445906471223,0.75,0.4545454545454546,0.0311480438212251,0
0.513,0.38,0.0336,0.12,0.0,0.0924,0.323,0.28,1.0,0.461,1,0.524,0,1,1,0.3390469561182169,0.75,0.5971362376087204,0.4010039737887839,0.75,1.0,0.0093314723807887,0
0.679,0.614,0.461,0.725,0.0,0.287,0.282,0.169,0.962,1.0,1,0.706,0,1,0,0.0729193857130427,0.4999999999999999,0.5776140377530479,0.5233295613042448,0.75,0.0909090909090909,0.002107624624384,0
0.773,0.701,0.0512,0.01,0.0,0.163,0.203,0.7,0.971,0.232,1,0.546,0,0,0,0.2503842918878157,0.8586956521739131,0.7759504728626229,0.4603410616068843,0.75,0.6363636363636364,0.6578127452774181,1
0.78,0.525,0.0733,0.324,6.1e-06,0.137,0.842,0.231,1.0,0.635,0,0.673,0,1,0,0.2465141825458975,0.6086956521739131,0.732538265790573,0.710860812126635,0.75,0.4545454545454546,3.961922471992457e-06,2
0.657,0.538,0.192,0.139,0.000215,0.12,0.189,0.739,1.0,0.735,0,0.64,0,0,1,0.1740298442530236,0.6521739130434783,0.7795966424854721,0.4852561909523936,0.75,0.0,0.0135144174222451,3
0.865,0.573,0.0678,0.0863,0.0,0.305,0.563,0.526,1.0,0.0,1,0.047,0,0,1,0.1441094579309145,0.8478260869565217,0.809449656272551,0.2302560593699834,0.75,0.4545454545454546,0.0349913357935115,1
0.761,0.55,0.279,0.302,1.08e-05,0.128,0.603,0.245,1.0,0.422,1,0.48,0,1,0,0.1527632761971055,0.5543478260869565,0.7583273196855177,0.2699478933656148,0.75,0.0909090909090909,0.0242273558297531,0
0.682,0.796,0.279,0.165,0.000115,0.148,0.286,0.306,0.784,0.281,0,0.287,0,0,0,0.2464616143159604,0.6521739130434783,0.8132097686961144,0.2160846338061528,0.75,0.2727272727272727,0.00718307448546,3
0.932,0.499,0.0446,0.0878,0.000821,0.13,0.937,0.932,0.908,0.46,0,0.446,0,1,1,0.2565692160445488,0.4891304347826087,0.7005583197234987,0.3688518118897865,0.75,0.7272727272727273,3.4248820635182504e-05,2
0.759,0.561,0.131,0.803,0.121,0.101,0.491,0.673,1.0,0.252,0,0.436,0,1,1,0.1889048406276284,0.8913043478260869,0.8040563637054198,0.2954946182794284,0.75,0.0,0.0115916673682571,2
0.808,0.688,0.0493,0.115,0.0251,0.114,0.377,0.855,1.0,0.108,0,0.405,0,1,1,0.1116186664346413,0.6195652173913044,0.6779216833149757,0.3949972367693887,0.75,0.6363636363636364,0.0126580242537807,2
0.579,0.459,0.0269,0.796,5.28e-06,0.123,0.375,0.355,0.996,0.276,1,0.419,0,1,1,0.3525080483772731,0.7391304347826086,0.6863914315013862,0.42076765178031,0.75,0.9090909090909092,0.0489387477244502,0
0.75,0.725,0.0986,0.0739,0.0,0.0699,0.553,0.784,0.998,0.393,0,0.549,0,1,0,0.229579961715827,0.6086956521739131,0.7413498423791256,0.4936643069554461,0.75,0.6363636363636364,0.0027610510489621,2
0.718,0.665,0.0443,0.157,1.97e-06,0.111,0.415,0.64,1.0,0.349,0,0.483,0,1,1,0.132713028220076,0.5543478260869565,0.7342853887348549,0.2566646490697124,0.75,0.4545454545454546,2.5997844477913808e-05,2
0.646,0.76,0.0997,0.0633,0.0114,0.66,0.203,0.273,1.0,0.286,1,0.376,0,0,0,0.236702050523507,0.4021739130434782,0.7590489574233733,0.9210637122029528,0.75,0.1818181818181818,0.0014636940919693,1
0.731,0.85,0.0336,0.252,0.0,0.605,0.644,0.637,1.0,0.233,1,0.403,0,1,1,0.1468593201658981,0.826086956521739,0.8317824452125031,0.3928063896418327,0.75,0.8181818181818182,0.0457532439262524,0
0.352,0.911,0.0747,0.00121,0.0,0.0995,0.236,0.887,1.0,0.656,1,0.718,0,0,1,0.2655837611299632,0.8369565217391304,0.8197424892703862,0.5791731361351613,0.75,0.0909090909090909,0.0625361383441535,1
0.645,0.78,0.0319,0.218,0.0,0.0919,0.372,0.723,1.0,0.535,1,0.574,0,0,1,0.2246657385655036,0.7717391304347825,0.8222112499525237,0.3947932840337903,0.75,0.7272727272727273,0.2702765989821585,1
0.816,0.77,0.0538,0.0798,0.0,0.118,0.671,0.601,0.984,0.219,1,0.566,0,1,1,0.2795052785753647,0.8369565217391304,0.8103611986782634,0.243355088291797,0.75,0.0909090909090909,0.0072549252216666,0
0.648,0.45,0.167,0.134,7.31e-05,0.137,0.472,0.198,0.938,0.425,0,0.518,0,1,1,0.1920371820528437,0.5869565217391304,0.6549052375707394,0.2627108608121267,0.75,0.4545454545454546,0.000364978477265,2
0.742,0.74,0.057,0.212,2.24e-06,0.109,0.668,0.531,1.0,0.662,0,0.684,0,0,0,0.2003266481046434,0.6304347826086956,0.7706331421626342,0.4276296744651174,0.75,1.0,0.0165368735715554,3
0.701,0.573,0.0695,0.088,0.2,0.105,0.575,0.293,1.0,0.671,1,0.447,0,1,0,0.129451985266394,0.8369565217391304,0.771050932431919,0.2245190662912182,0.75,0.7272727272727273,0.0014277823543333,0
0.444,0.5,0.0666,0.804,2.05e-06,0.108,0.271,0.165,0.966,0.906,0,0.789,0,1,1,0.2159611647669596,0.5869565217391304,0.7257016977477305,0.5773572988762863,0.75,0.0909090909090909,0.0109390315107778,2
0.712,0.972,0.112,0.00547,7.06e-05,0.128,0.568,0.894,1.0,0.867,1,0.564,0,1,0,0.1242422924098726,0.8804347826086956,0.9988605719928594,0.3945169609726571,0.75,0.9090909090909092,0.0049910772689832,0
0.869,0.694,0.0783,0.356,0.00125,0.0878,0.511,0.455,0.994,0.785,0,0.723,0,0,0,0.2692508483424694,0.8152173913043479,0.8911466443845188,0.1974986183846943,0.75,0.0909090909090909,0.1434369686531512,3
0.714,0.596,0.043,0.0657,0.0,0.0625,0.669,0.331,0.994,0.717,0,0.631,0,1,1,0.2677100553960381,0.7934782608695652,0.7826730981047513,0.2104660648964446,0.75,1.0,0.0058955859867347,2
0.703,0.768,0.0289,0.532,0.0,0.117,0.534,0.181,1.0,0.455,1,0.46,0,1,1,0.2355419240697236,0.4673913043478261,0.8686999126438526,0.2828429695518303,0.75,0.0,0.0005132779606203,0
0.504,0.724,0.0367,0.025,0.0014,0.316,0.68,0.05,0.967,0.409,1,0.513,0,0,1,0.3413345804692712,0.4999999999999999,0.8052337726461315,0.6318126792810336,0.75,0.7272727272727273,0.0003122013081886,1
0.656,0.413,0.0321,0.145,0.0,0.119,0.229,0.573,1.0,0.747,1,0.702,0,1,1,0.2444694596711041,0.5543478260869565,0.688784230316381,0.3094028790231321,0.75,0.6363636363636364,0.0036929751797824,0
0.895,0.81,0.0573,0.151,0.238,0.331,0.762,0.9,0.996,0.071,1,0.135,0,1,1,0.1369384262884654,0.7934782608695652,0.7630749363819361,0.2697307823890101,0.75,0.6363636363636364,0.0011040496708764,0
0.801,0.815,0.108,0.00852,0.0203,0.313,0.629,0.665,1.0,0.256,1,0.346,0,0,0,0.1707434235331651,0.6630434782608696,0.7577955866155188,0.5264085896997289,0.75,1.0,0.0165368735715554,1
0.671,0.724,0.0879,0.588,3.07e-05,0.47,0.941,0.297,0.871,0.312,1,0.447,0,0,0,0.2544102932219612,0.5543478260869565,0.684188537354248,0.710525276980973,0.75,0.7272727272727273,0.0006561434310439,1
0.68,0.649,0.0561,0.0976,1.21e-05,0.118,0.44,0.796,1.0,0.341,1,0.571,0,1,1,0.2020233330433017,0.6413043478260869,0.6762125413042651,0.5267375457248874,0.75,0.6363636363636364,0.0001928075023182,0
0.9,0.472,0.0855,0.276,0.0262,0.113,0.301,0.383,0.98,0.847,1,0.593,0,1,0,0.1734352794454595,0.5108695652173914,0.7363363591477077,0.1972486118055738,0.75,0.0909090909090909,0.0011777541506249,0
0.683,0.689,0.183,0.117,0.0,0.0688,0.413,0.046,0.892,0.102,1,0.295,0,0,0,0.1262960787725862,0.6413043478260869,0.8063732006532719,0.0854430379746835,0.75,0.3636363636363636,0.0145341126749851,1
0.561,0.652,0.0481,0.545,1.76e-06,0.102,0.363,0.504,0.981,0.288,1,0.457,0,1,1,0.3851311667971809,0.6195652173913044,0.7400584906376997,0.4620845285402246,0.75,0.8181818181818182,0.0019523554287901,0
0.824,0.416,0.132,0.0694,0.00374,0.095,0.445,0.156,1.0,0.504,1,0.403,0,0,0,0.2360005365584848,0.4456521739130435,0.6586653499943027,0.2962775336193057,0.75,0.1818181818181818,0.0003612255552904,1
0.515,0.454,0.0306,0.836,0.0643,0.161,0.458,0.216,0.071,0.336,0,0.47,0,1,1,0.2624006641723948,0.3478260869565217,0.6340537050400699,0.1382141635306192,0.0,0.3636363636363636,0.0009071984632829,2
0.806,0.786,0.0741,0.145,0.0,0.0935,0.58,0.133,0.993,0.408,0,0.529,0,0,1,0.4217422199019693,0.8043478260869565,0.8728778153367008,0.2103476407273875,0.75,0.9090909090909092,0.0072549252216666,3
0.552,0.78,0.0475,0.0473,0.0,0.152,0.557,0.785,0.983,0.45,1,0.551,0,1,1,0.3653491980625888,0.6195652173913044,0.8244521250332332,0.4863285875944103,0.75,0.6363636363636364,0.0037198635481187,0
0.401,0.394,0.0324,0.748,0.0,0.0993,0.327,0.036,1.0,0.707,1,0.705,0,0,1,0.35877998201804,0.5217391304347827,0.7656196589312163,0.4588212847706518,0.75,0.0909090909090909,0.0005132779606203,1
0.641,0.746,0.227,0.358,0.0,0.0745,0.793,0.308,0.404,0.684,0,0.655,0,0,0,0.1285456364743757,0.6195652173913044,0.712066542595617,0.6571817679412616,0.75,0.4545454545454546,0.0019263303233778,3
0.695,0.293,0.698,0.597,0.0,0.117,0.13,0.103,1.0,0.354,1,0.407,0,1,0,0.2397020650250877,0.5434782608695652,0.6978996543735043,0.4046817021500565,1.0,0.9090909090909092,0.0065753555609602,0
0.791,0.514,0.0841,0.00194,0.89,0.0802,0.458,0.936,1.0,0.217,1,0.281,0,1,1,0.5698758664694452,0.5326086956521738,0.5860078240723156,0.3486210163425353,0.75,0.3636363636363636,0.0003944021125043,0
0.889,0.618,0.0627,0.367,0.00438,0.105,0.444,0.573,1.0,0.487,0,0.521,0,1,1,0.3098335218538821,0.7282608695652173,0.823768468228949,0.4606700176320428,0.75,0.4545454545454546,0.0044705842477142,2
0.623,0.558,0.339,0.593,6.46e-06,0.137,0.604,0.0,0.401,0.48,0,0.487,0,1,0,0.0993177006293686,0.6847826086956521,0.6416878726879105,0.4478933656148847,0.75,0.9090909090909092,0.0154073349269772,2
0.483,0.468,0.0341,0.784,0.0,0.152,0.319,0.75,0.916,0.691,1,0.687,0,0,1,0.3108431944081905,0.7282608695652173,0.7281324774962967,0.4991841890576067,0.75,0.7272727272727273,0.107837732195577,1
0.722,0.822,0.0648,0.0224,2.14e-06,0.0882,0.684,0.849,0.974,0.504,0,0.461,0,0,1,0.2359515937237158,0.4565217391304347,0.8529758061453149,0.447334140372115,0.75,0.3636363636363636,0.0032655328147364,3
0.911,0.573,0.288,0.38,0.0,0.403,0.972,0.822,1.0,0.306,1,0.367,0,1,0,0.0379433858290553,0.8804347826086956,0.7361844354134224,0.5265862259533145,0.75,0.5454545454545454,0.0235170176610418,0
0.737,0.458,0.0317,0.601,6.98e-06,0.138,0.456,0.683,0.995,0.524,1,0.564,0,1,1,0.1030427941645639,0.6304347826086956,0.7979034524668616,0.1973209821311087,0.75,0.5454545454545454,0.0005673182196592,0
0.44,0.692,0.0493,0.318,0.0,0.0922,0.298,0.186,0.992,0.527,1,0.657,0,1,1,0.2329062617825343,0.5652173913043479,0.8143871776368261,0.120983446932814,0.75,0.0,0.0012824724867883,0
0.576,0.72,0.0409,0.438,0.0,0.0814,0.6,0.642,0.994,0.512,1,0.621,0,1,1,0.265826662606224,0.7608695652173914,0.872460025067416,0.5265270138687861,0.75,0.8181818181818182,0.0002757988737326,0
0.818,0.513,0.0574,0.106,0.00105,0.0408,0.583,0.762,1.0,0.305,0,0.474,0,1,1,0.1985628933553757,0.6086956521739131,0.5860837859394583,0.361910839758941,0.75,0.7272727272727273,0.0012241250001079,2
0.645,0.324,0.0545,0.754,0.000727,0.103,0.493,0.148,0.995,0.476,0,0.617,0,1,1,0.263798254009687,0.6521739130434783,0.501044475673212,0.6713071396615701,0.5,0.0909090909090909,0.0009501253480483,2
0.682,0.716,0.042,0.289,0.0,0.216,0.436,0.481,1.0,0.625,0,0.699,0,1,1,0.1497578236027726,0.7065217391304348,0.8756504234874092,0.5648240743177452,0.75,0.0,0.0001900087130489,2
0.45,0.679,0.346,0.157,0.000111,0.335,0.434,0.251,1.0,0.865,1,0.449,0,0,0,0.2698127845935207,0.6630434782608696,0.7732538265790572,0.455715939893155,0.75,0.6363636363636364,0.0165368735715554,1
0.845,0.735,0.0335,0.0841,0.0082,0.108,0.584,0.801,1.0,0.316,1,0.393,0,1,1,0.1969187766466544,0.576086956521739,0.7670249534733562,0.3948722334798283,0.75,0.1818181818181818,2.148161633896828e-05,0
0.612,0.807,0.0336,0.0495,0.0177,0.101,0.398,0.396,0.996,0.141,1,0.275,0,0,1,0.29717364192697,0.9130434782608696,0.9116563485130464,0.4214058264691176,0.75,0.9090909090909092,0.1069326691721585,1
0.717,0.677,0.0641,0.000559,0.091,0.267,0.197,0.419,0.399,0.864,1,0.614,0,1,0,0.2447866817483106,0.4891304347826087,0.6109612974286907,0.6572672965078027,0.75,0.0909090909090909,0.0030419477174351,0
0.504,0.538,0.0255,0.128,0.0141,0.116,0.138,0.701,1.0,0.533,1,0.55,0,0,1,0.3540270889526958,0.5869565217391304,0.6862395077671009,0.5000460538435222,0.75,0.0,0.0022943256773876,1
0.638,0.193,0.0357,0.779,0.0,0.316,0.55,0.224,0.88,0.592,1,0.611,0,1,1,0.2467280808608138,0.5978260869565217,0.5487105473052527,0.5270993973525618,0.75,0.8181818181818182,0.0021193740871278,0
