track_dur_log,popularity,danceability,energy,speech_log,acousticness,instrumentalness,liveness_log,valence,loudness,tempo_log,tempo_confidence,time_signature,time_signature_confidence,k_0,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10,key_confidence,mode,mode_confidence,artist_followers,al_type_compilation,al_type_single,exp_False
4.894258768840213,47,0.714,0.834,-2.333044300478754,0.344,0.0,-1.2039728043259361,0.862,-5.935,4.956094627435062,0.779,4,0.856,0,0,0,0,0,1,0,0,0,0,0,0.547,0,0.396,252401,0,0,0
5.31393969995054,76,0.736,0.695,-3.061872076058536,0.0209,0.0,-2.9622974974677536,0.784,-3.87,4.700262160169119,0.769,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.52,1,0.618,2418607,0,1,1
5.406292461213335,55,0.728,0.702,-1.7897614665653818,0.0453,0.0,-1.0272222925814367,0.59,-7.751,4.996800026639782,0.75,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.983,1,0.782,349928,0,0,0
5.525217851739952,60,0.478,0.738,-3.1844743981508685,0.00432,0.0,-1.870802676568508,0.353,-4.464,5.099829841789084,0.184,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.45,0,0.542,190922,0,0,1
5.21769282297415,63,0.795,0.519,-3.20398721237445,0.337,0.02,-2.377308639189982,0.502,-9.626,4.859285133595924,0.78,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.233,1,0.447,1888,0,1,1
5.184325261226633,78,0.828,0.731,-2.198225077669803,0.0617,0.0,-3.036554268074246,0.587,-3.033,4.787308392641103,0.865,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.415,1,0.193,1753295,0,1,1
5.3047466543129405,64,0.796,0.663,-2.7257051363409306,0.67,1.1e-06,-1.8451602459551701,0.892,-8.557,4.532481206587784,0.086,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.496,0,0.554,6583,0,1,1
5.304696973512076,56,0.63,0.653,-3.6809112844647593,0.175,0.0,-2.2256240518579173,0.442,-3.592,4.644419744879176,0.528,4,0.783,0,0,0,0,0,0,0,0,0,0,0,0.668,1,0.643,435526,0,1,1
5.259368616409462,56,0.665,0.802,-1.6607312068216509,0.49,0.0,-1.5702171992808192,0.764,-5.346,4.525639847031283,0.629,4,0.989,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.195,349928,0,0,0
5.424125889434899,74,0.49,0.987,-1.374365790254617,0.049,3.24e-06,-0.9014021193804044,0.451,-2.279,5.1651516213520585,0.864,4,0.562,0,0,0,0,0,0,0,1,0,0,0,0.347,1,0.52,2261100,0,0,1
5.419268711142113,68,0.578,0.569,-2.543383579546976,0.441,0.00883,-2.1892564076870427,0.734,-8.811,5.124749385177095,0.337,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.512,1,0.591,33364,0,1,1
4.8438405697356925,57,0.846,0.535,-1.7957674906255938,0.000147,0.0,-2.4168742393961735,0.164,-7.268,4.926724559687764,0.295,4,0.971,0,1,0,0,0,0,0,0,0,0,0,0.345,1,0.554,129105,0,1,0
5.397882119171782,59,0.737,0.483,-3.470547459796949,0.318,0.0,-1.2275826699650698,0.514,-6.416,4.4304119550003405,0.124,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.439,1,0.459,121456,0,1,1
5.280560644958777,54,0.343,0.331,-3.167707538293801,0.857,0.0,-2.4123999590012524,0.154,-11.067,5.157041779190083,0.105,3,0.726,1,0,0,0,0,0,0,0,0,0,0,0.324,0,0.462,58404,0,1,1
5.1310814471721224,58,0.616,0.828,-1.6607312068216509,0.259,0.0,-2.1715568305876416,0.53,-4.912,4.6029677624328915,0.333,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.35,0,0.505,13266966,0,1,1
6.442737599206373,82,0.572,0.579,-2.05572501506252,0.469,0.0,-1.995100393246085,0.5,-5.288,4.851764603635049,0.616,4,0.951,0,0,0,1,0,0,0,0,0,0,0,0.237,0,0.348,7124356,1,0,1
5.3049652205195015,72,0.635,0.95,-3.18689277901515,0.00985,0.0,-2.9393519401178834,0.604,-2.41,4.99725281348291,1.0,4,0.974,1,0,0,0,0,0,0,0,0,0,0,0.402,1,0.505,992291,0,1,1
4.889687255096716,66,0.823,0.717,-2.65356201581814,0.0356,0.0,-2.282782465697866,0.489,-3.879,4.70951218313199,0.885,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.181,1,0.261,140877,0,1,1
5.337129342333426,72,0.685,0.416,-3.451438598098902,0.352,8.73e-05,-2.24431618487007,0.696,-8.609,4.787425073893059,0.446,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.731,0,0.554,2041777,0,0,1
5.076666450699048,88,0.575,0.648,-3.3298073855754824,0.583,0.0,-2.162823150618887,0.466,-4.891,4.330430662905206,0.247,4,0.969,0,0,0,0,0,0,0,0,0,0,1,0.748,1,0.652,458490,0,1,1
5.44673737166631,74,0.861,0.786,-1.8078888511579385,0.289,0.0,-0.5091603444469295,0.907,-4.934,4.52212547681368,0.229,4,0.994,1,0,0,0,0,0,0,0,0,0,0,0.653,1,0.686,654865,0,1,1
5.283716287712521,80,0.836,0.826,-3.076942328979534,0.213,6.03e-06,-2.5083800059736423,0.579,-2.66,4.62521788129187,0.578,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.244,0,0.299,15784982,0,0,0
5.250958427686866,68,0.63,0.802,-2.2926347621408776,0.0189,1.02e-06,-1.1874435023747254,0.576,-5.9,4.574587259510298,0.526,4,0.961,0,0,0,0,0,0,0,0,0,1,0,0.354,1,0.39,3900,0,1,1
4.9654705501418634,54,0.875,0.662,-0.8794767587514388,0.0155,1.28e-06,-1.5417792639602856,0.27,-7.815,4.343311793545769,0.037,4,0.674,0,0,0,0,0,1,0,0,0,0,0,0.372,0,0.448,1079604,0,0,0
5.564520407322694,75,0.474,0.411,-3.582719258285546,0.706,5.85e-05,-1.2552660987134867,0.29,-7.946,4.851967761966411,0.291,4,0.932,0,0,0,0,1,0,0,0,0,0,0,0.288,1,0.551,2757790,0,0,1
5.275432494010578,67,0.656,0.786,-1.313043899380298,0.195,0.0,-1.0133524447172864,0.536,-5.098,5.170557855946732,0.581,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0.038,1,0.244,790570,0,0,0
5.11767639677628,56,0.776,0.817,-2.475748712003235,0.228,4.27e-05,-2.787093408442663,0.965,-6.216,4.605100183537977,0.672,4,1.0,0,0,0,1,0,0,0,0,0,0,0,0.471,0,0.416,576498,0,1,1
4.94272754793352,63,0.772,0.702,-2.1037342342488805,0.211,0.00114,-2.047942874620465,0.471,-7.73,4.499754113231442,0.429,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,0.603,7056,0,1,0
5.205686593924134,72,0.514,0.818,-3.0988730324735045,0.406,1.93e-06,-1.2073117055914506,0.967,-9.642,5.0021527521803435,0.629,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0.807,1,0.7,331463,0,0,1
5.671028540078108,63,0.678,0.558,-3.4834926243889854,0.751,0.0,-1.6450650900772514,0.754,-8.633,4.679173152628928,0.313,4,0.667,0,0,0,0,0,0,0,0,0,1,0,0.518,1,0.537,3734,0,1,1
5.133766963239201,72,0.849,0.694,-2.7936080894638566,0.527,7.72e-05,-2.537042404208529,0.791,-4.305,4.753348782659345,0.656,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.445,1,0.574,2906636,0,0,0
5.3643251203345335,76,0.827,0.541,-1.491654876777717,0.46,4.42e-05,-2.355985869721161,0.256,-10.743,4.8522489899973245,0.551,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.636,0,0.803,1275725,0,1,1
4.982290687753771,65,0.762,0.85,-1.7486999797676082,0.519,0.00303,-2.137070654516472,0.571,-5.85,4.904044392193986,0.732,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.873,0,0.765,69574,0,1,0
5.036751283449028,56,0.657,0.522,-2.9431398234348203,0.793,0.0,-2.145581344184381,0.787,-7.848,4.853037568917549,0.424,4,0.877,0,1,0,0,0,0,0,0,0,0,0,0.731,0,0.701,61066,0,1,1
5.121180346785603,52,0.725,0.637,-3.036554268074246,0.222,3.27e-06,-2.3065931143915845,0.811,-5.579,4.643852292580435,0.666,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.464,1,0.732,552,0,1,0
5.002072067435768,73,0.741,0.727,-1.8643301620628905,0.0231,0.0,-2.111964733385396,0.716,-4.835,5.011041878096445,0.663,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.43,0,0.471,192966,0,1,1
4.871832891215797,65,0.64,0.663,-2.3783868064103277,0.254,3.69e-06,-1.2344320118106447,0.279,-7.778,4.526819379575422,0.149,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.35,0,0.573,81928,0,1,1
5.451154326680478,54,0.675,0.746,-3.2649197633696074,0.568,0.000112,-2.162823150618887,0.334,-9.602,4.828321737270302,0.709,4,0.489,0,0,0,0,0,0,0,0,0,0,0,0.699,0,0.643,129704,0,1,1
4.97608525633685,72,0.558,0.68,-3.0449225177447627,0.56,0.905,-2.234926444520231,0.542,-9.301,4.521429817050193,0.219,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.649,0,0.543,2472294,0,0,1
5.4681993719484,72,0.463,0.827,-1.5186835491656363,0.216,0.0,-1.9310215365615626,0.399,-4.482,5.158227370369112,0.234,4,0.976,0,0,0,0,0,0,1,0,0,0,0,0.337,0,0.514,1284101,0,0,1
5.354593724824661,76,0.676,0.696,-3.0966581921439515,0.666,0.0,-2.3740810946991155,0.606,-6.68,4.55329777657738,0.622,4,0.988,0,0,0,0,0,0,0,0,0,1,0,0.544,1,0.545,306158,0,1,1
5.309479833754148,60,0.749,0.731,-1.0328245481301066,0.173,2.39e-06,-1.8325814637483102,0.665,-7.073,5.023038060813298,0.616,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.515,1,0.518,212130,0,0,0
5.0543267677206805,60,0.616,0.692,-2.6882475738060303,0.0484,0.0,-3.830443018435723,0.931,-7.462,5.327565440907022,0.035,4,0.425,0,0,0,0,0,0,1,0,0,0,0,0.67,1,0.6,3478,0,1,1
4.98922777965737,78,0.859,0.561,-2.1715568305876416,0.472,0.0,-2.198225077669803,0.681,-3.519,4.723788428317814,0.0,5,0.962,0,0,0,1,0,0,0,0,0,0,0,0.352,0,0.475,1034546,0,1,1
5.477964516969899,95,0.561,0.52,-1.410587053688935,0.0503,1.86e-06,-1.0356374895067213,0.424,-9.39,5.075611219558606,0.204,4,0.954,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.041,72390794,0,0,0
5.29298819168697,97,0.621,0.782,-3.123565645063876,0.0125,0.033,-1.4696759700589417,0.55,-5.548,4.8522880431916855,0.723,4,0.973,0,0,1,0,0,0,0,0,0,0,0,0.379,1,0.564,9423370,0,1,1
5.161271233023292,79,0.755,0.87,-2.3687248954985907,0.00988,0.0,-2.3892328997197176,0.645,-2.414,4.8205395968282465,0.811,4,0.965,0,1,0,0,0,0,0,0,0,0,0,0.452,0,0.583,5175133,0,0,1
5.291146718793714,55,0.671,0.773,-2.6897192444174864,0.152,0.0,-2.2072749131897207,0.846,-6.289,5.093289972218444,0.236,4,1.0,0,0,0,0,1,0,0,0,0,0,0,0.451,1,0.461,76148,0,0,1
5.358791388789631,45,0.779,0.612,-2.9243422774673182,0.0423,0.0,-2.071473372030659,0.293,-7.35,4.499587423413026,0.215,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.504,1,0.508,161166,0,0,0
5.217969195558665,70,0.778,0.134,-2.9838037026887174,0.967,0.00352,-2.3687248954985907,0.287,-17.927,4.754262378930604,0.45,4,0.994,0,0,0,0,1,0,0,0,0,0,0,0.5,1,0.547,218793,0,1,1
5.151289591827106,76,0.594,0.746,-1.987774353154012,0.188,0.0,-2.311625837646195,0.0802,-5.853,5.101273973352426,0.337,4,0.926,0,0,0,0,0,0,0,1,0,0,0,0.353,0,0.52,1266122,0,0,0
5.489210416246092,71,0.619,0.941,-2.8404393891479556,0.0439,1.73e-05,-1.1457038962019601,0.624,-1.618,4.927014526126181,0.779,4,0.998,0,0,0,0,0,0,0,0,1,0,0,0.349,1,0.41,661843,0,1,1
5.56165423480616,87,0.586,0.525,-2.7887181041696647,0.111,0.0,-2.0099154790312257,0.508,-7.163,4.895067303415422,0.104,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.305,0,0.511,59590626,0,0,1
5.373897825489352,66,0.547,0.515,-3.586322865788844,0.636,7.57e-06,-2.071473372030659,0.373,-7.432,4.905282185818402,0.645,4,0.985,0,0,1,0,0,0,0,0,0,0,0,0.637,1,0.664,99925,0,1,1
5.531510253715248,68,0.624,0.667,-2.198225077669803,0.0399,3.42e-05,-2.2633643798407643,0.223,-6.938,4.9906842557877065,0.313,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.509,0,0.509,94465,0,1,1
5.286563560410518,81,0.862,0.739,-0.9493305859523552,0.703,2.29e-05,-1.9589953886039688,0.885,-4.612,4.585712099330968,0.494,4,0.974,0,0,0,0,0,0,1,0,0,0,0,0.622,1,0.481,13255,0,1,0
5.576361896723202,56,0.365,0.421,-2.7257051363409306,0.36,4.99e-05,-2.6464848454440553,0.201,-10.082,5.190264340446164,0.036,4,0.924,0,0,0,0,0,0,1,0,0,0,0,0.56,0,0.611,289130,0,1,1
5.693735505800398,74,0.644,0.315,-3.3843402645957323,0.706,0.00162,-2.3413259213104762,0.356,-9.382,4.09436122874988,0.018,4,0.871,0,0,0,0,0,0,1,0,0,0,0,0.478,1,0.598,3100792,0,1,1
5.346764614785664,74,0.653,0.68,-3.513246885470778,0.0962,0.0,-0.1232982163444936,0.512,-5.507,4.836662786788495,0.975,4,0.937,0,0,0,0,1,0,0,0,0,0,0,0.12,0,0.369,6968164,0,0,1
5.109774497460781,61,0.704,0.818,-3.448288989196006,0.0324,0.0205,-1.0328245481301066,0.909,-4.71,4.867242100033054,0.824,4,0.986,0,1,0,0,0,0,0,0,0,0,0,0.813,0,1.0,102828,0,1,1
5.2574953720277815,73,0.674,0.566,-2.5232317641096684,0.77,0.0,-1.7092582477163114,0.186,-8.551,4.554350463658117,0.301,4,0.92,0,0,0,0,0,1,0,0,0,0,0,0.782,0,0.869,407266,0,1,1
5.5244963064057675,91,0.637,0.678,-1.324258970200438,0.209,0.0,-1.8578992717326,0.254,-3.798,4.431280976810336,0.695,4,0.994,1,0,0,0,0,0,0,0,0,0,0,0.548,1,0.616,66721366,0,0,0
5.080764408703322,86,0.794,0.594,-1.973281345851445,0.283,0.000381,-2.2164073967529934,0.637,-8.698,4.597521005456476,0.296,3,0.69,0,0,0,0,0,0,0,1,0,0,0,0.598,0,0.658,2188898,0,1,1
4.7892818063285425,59,0.423,0.657,-3.024131748075689,0.607,0.0296,-1.1907275775759154,0.567,-6.361,4.866795716120091,0.263,4,1.0,0,0,0,0,1,0,0,0,0,0,0,0.194,1,0.278,883033,0,0,0
4.954452874407264,86,0.591,0.764,-3.03032371832361,0.0383,0.0,-2.2730262907525014,0.478,-5.484,5.135374817924584,0.571,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.568,1,0.591,4379927,0,0,0
4.819038858280176,76,0.752,0.669,-1.3823023398503531,0.167,0.0,-2.5319982573218507,0.627,-9.817,5.049836776295392,0.403,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0.527,0,0.522,1056904,0,1,1
5.224250931993155,83,0.588,0.452,-3.619353391465326,0.437,0.0,-1.0671136216087387,0.734,-4.75,4.941306651958934,0.732,4,0.8,0,0,0,0,0,0,0,1,0,0,0,0.669,1,0.673,12996343,0,1,1
5.250460266938448,76,0.857,0.829,-2.474560357733856,0.00112,0.015,-1.3664917338237108,0.208,-0.484,4.6727634117611405,0.974,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0.509,1,0.47,15784982,0,0,0
5.2462342866778116,48,0.639,0.373,-2.6324790142551358,0.302,6.79e-06,-2.0874737133771,0.259,-13.283,4.898421720154741,0.45,4,0.988,0,0,0,0,0,0,0,0,0,0,0,0.627,0,0.628,2198,0,1,1
5.085983924886104,75,0.651,0.819,-1.742969305058623,0.32,0.0,-1.0642108619507773,0.513,-4.695,4.5218211852130406,0.035,4,1.0,0,0,0,0,1,0,0,0,0,0,0,0.363,0,0.407,70532,0,1,0
5.385228738537333,65,0.648,0.496,-1.6450650900772514,0.291,0.0575,-2.1286317858706076,0.161,-6.74,4.851467605657141,0.714,4,0.944,0,0,0,0,0,0,0,0,1,0,0,0.131,1,0.418,1819933,0,0,0
4.78770838597988,87,0.746,0.251,-1.3509272172825992,0.782,0.00203,-2.24431618487007,0.18,-16.169,4.941635279726651,0.376,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.759,0,0.573,40578351,0,0,0
5.379049067580358,60,0.579,0.9,-1.8451602459551701,0.435,0.0,-1.0078579253996456,0.741,-2.534,5.226219680107606,0.045,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0.48,0,0.496,1667113,0,1,1
5.342018412619131,73,0.77,0.521,-1.6347557204183902,0.372,3.91e-05,-1.2039728043259361,0.222,-6.982,4.521940739384808,0.03,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.22,1,0.409,15784982,0,0,1
5.647282667416716,57,0.322,0.396,-3.3298073855754824,0.281,0.0,-2.2730262907525014,0.176,-11.531,4.779711555463083,0.089,4,0.239,0,0,0,1,0,0,0,0,0,0,0,0.458,1,0.674,145124,0,1,1
5.256760727242371,56,0.587,0.565,-2.811745437440975,0.0355,0.0,-2.3289290683336477,0.659,-6.078,5.150553745962296,0.32,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.101,0,0.35,18955,0,1,1
5.4756473193227,86,0.761,0.525,-2.360214205830682,0.44,6.7e-06,-2.384880335720876,0.531,-6.9,4.392842927107731,0.304,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.404,1,0.42,3672755,0,0,1
4.971679612485679,62,0.697,0.718,-2.50715225873532,0.0981,0.0,-2.162823150618887,0.684,-6.102,5.181822875361541,0.498,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.306,678134,0,0,1
5.380229095742953,71,0.619,0.739,-1.7897614665653818,0.464,0.0,-1.2552660987134867,0.672,-5.743,5.010468613539157,0.647,4,0.897,0,0,0,0,1,0,0,0,0,0,0,0.196,1,0.304,1590816,0,0,1
4.869724358547849,57,0.771,0.666,-1.8388510767619055,0.318,1.45e-06,-2.397995277798704,0.737,-7.507,4.941856685367686,0.799,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.577,0,0.634,404192,0,0,0
4.736198448394496,63,0.604,0.649,-2.9488486876551407,0.4,0.273,-1.6820086052689358,0.273,-8.306,4.787616734970197,0.408,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0.428,0,0.592,293178,0,1,0
5.196937805254773,59,0.608,0.591,-2.460409178187613,0.489,9.01e-06,-2.387054249620496,0.562,-5.312,4.441073541964798,0.165,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.608,0,0.651,119174,0,1,1
5.811299663022673,71,0.299,0.234,-3.438899248846167,0.828,0.000101,-2.3444492970927446,0.333,-13.009,5.227728579407738,0.257,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.602,1,0.629,33846,0,1,1
5.174606169010946,74,0.812,0.925,-2.1803674602697964,0.487,0.0,-2.162823150618887,0.614,-3.092,4.70076214427095,0.469,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.429,0,0.51,8050201,0,0,1
5.102199070949243,81,0.504,0.827,-2.162823150618887,0.353,0.0,-2.2926347621408776,0.737,-2.948,4.330206885944085,0.344,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.387,1,0.778,10674079,0,1,1
4.76342102011138,86,0.451,0.24,-3.349554148510317,0.912,2.45e-06,-1.742969305058623,0.701,-14.014,4.897906961874603,0.367,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.645,1,0.402,1447417,0,0,1
5.279745980962601,55,0.825,0.783,-3.0966581921439515,0.123,0.00117,-2.145581344184381,0.652,-6.674,4.828425731030769,0.947,4,1.0,0,0,0,0,1,0,0,0,0,0,0,0.524,0,0.536,102718,0,1,1
5.216483472323901,53,0.527,0.598,-1.04412410338404,0.252,0.0,-2.145581344184381,0.184,-8.509,5.124148486190359,0.033,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.478,0,0.555,678134,0,0,0
5.0530623997361515,54,0.531,0.65,-1.9105430052180221,0.0774,0.0041,-2.311625837646195,0.422,-10.228,4.718606008412851,0.232,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.654,0,0.558,1079564,0,1,1
5.043089576760976,55,0.791,0.783,-3.228926160721702,0.405,0.0,-2.9917402522844534,0.879,-3.541,4.701107441866385,0.593,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0.535,1,0.726,177480,0,1,0
4.9998169866603765,78,0.49,0.692,-1.2946271725940668,0.336,0.0,-0.41703174447962976,0.484,-4.291,4.626540211724284,0.509,1,0.409,0,0,0,0,0,0,0,1,0,0,0,0.476,1,0.531,1275725,0,1,1
5.411422812653309,64,0.679,0.563,-3.3991993789994823,0.503,0.0,-2.282782465697866,0.631,-7.009,4.672959667024449,0.27,4,0.99,0,0,0,0,0,0,0,0,0,0,1,0.424,1,0.303,121456,0,1,1
4.997313619979765,76,0.697,0.759,-1.1116975282167652,0.0505,6.48e-05,-2.551046452292545,0.516,-5.929,5.087503738352833,0.607,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0.569,77123,0,1,1
5.307871579352848,51,0.565,0.639,-3.503230107227307,0.385,0.0,-2.2537949288246137,0.427,-6.599,4.51065069350814,0.0,4,0.884,0,0,0,0,1,0,0,0,0,0,0,0.78,1,0.65,117366,0,0,1
4.9178618939439005,64,0.808,0.692,-1.6713133161521878,0.013,0.00323,-1.9805015938249322,0.382,-6.708,4.8601224338169535,0.772,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0.589,1,0.476,212130,0,0,0
5.394985714533356,73,0.539,0.51,-0.9063404010209869,0.881,0.0,-2.2256240518579173,0.621,-12.734,4.488400386834186,0.044,4,0.8,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0.157,790570,0,0,0
5.115991809746082,76,0.789,0.744,-3.1844743981508685,0.281,0.0,-2.573082340691726,0.783,-7.245,4.96979941059066,0.912,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.633,1,0.531,14827586,0,1,1
5.044379500060416,67,0.512,0.463,-2.8967923256990873,0.143,0.0,-2.65356201581814,0.346,-9.218,5.193462278695611,0.238,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0.811,1,0.844,27821,0,1,1
5.212470765488924,77,0.654,0.354,-2.6063965473757102,0.724,0.0,-2.0099154790312257,0.262,-7.358,4.406182517884953,0.372,4,0.992,0,0,0,0,0,1,0,0,0,0,0,0.294,1,0.362,3427857,0,1,1
5.574053367981417,77,0.513,0.38,-3.3932292120129786,0.12,0.0,-2.3816283003344987,0.323,-11.091,4.7953937726779,0.28,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.461,1,0.524,1026996,0,1,1
4.759495136343645,54,0.679,0.614,-0.7743572359854884,0.725,0.0,-1.248273063222516,0.282,-11.605,4.938387129888632,0.169,4,0.962,0,1,0,0,0,0,0,0,0,0,0,1.0,1,0.706,232029,0,1,0
5.368719910646177,87,0.773,0.701,-2.972015746936675,0.01,0.0,-1.8140050781753747,0.203,-6.383,4.8673113486471475,0.7,4,0.971,0,0,0,0,0,0,0,1,0,0,0,0.232,1,0.546,72390794,0,0,0
5.3587207874307605,64,0.78,0.525,-2.613194670089531,0.324,6.1e-06,-1.987774353154012,0.842,-7.526,5.124255603543472,0.231,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.635,0,0.673,526,0,1,0
5.150200115595096,68,0.657,0.538,-1.6502599069543555,0.139,0.000215,-2.120263536200091,0.189,-6.287,4.896032197071497,0.739,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0.735,0,0.64,1487319,0,0,1
5.049599564114397,86,0.865,0.573,-2.6911930840357874,0.0863,0.0,-1.1874435023747254,0.563,-5.501,4.553866365229349,0.526,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0.047,3850802,0,0,1
5.079750824726934,59,0.761,0.55,-1.2765434971607714,0.302,1.08e-05,-2.05572501506252,0.603,-6.847,4.615437298343869,0.245,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.422,1,0.48,2666252,0,1,0
5.3585842773346855,68,0.682,0.796,-1.2765434971607714,0.165,0.000115,-1.9105430052180221,0.286,-5.402,4.530931436052559,0.306,4,0.784,0,0,0,1,0,0,0,0,0,0,0,0.281,0,0.287,790570,0,0,0
5.384495062789089,53,0.932,0.499,-3.1100214199561185,0.0878,0.000821,-2.0402208285265546,0.937,-8.368,4.75415037899941,0.932,4,0.908,0,0,0,0,0,0,0,0,1,0,0,0.46,0,0.446,3859,0,1,1
5.196683232631024,90,0.759,0.561,-2.0325579557809856,0.803,0.121,-2.2926347621408776,0.491,-5.643,4.653150498506658,0.673,4,1.0,1,0,0,0,0,0,0,0,0,0,0,0.252,0,0.436,1275725,0,1,1
4.927514520701873,65,0.808,0.688,-3.009831197933493,0.115,0.0251,-2.1715568305876416,0.377,-8.964,4.7878166899809855,0.855,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0.108,0,0.405,1393075,0,1,1
5.601845720860658,76,0.579,0.459,-3.6156289923743437,0.796,5.28e-06,-2.0955709236097197,0.375,-8.741,4.819926663925208,0.355,4,0.996,0,0,0,0,0,0,0,0,0,0,1,0.276,1,0.419,5385681,0,1,1
5.313752627631774,64,0.75,0.725,-2.3166840173735475,0.0739,0.0,-2.6606896297423726,0.553,-7.294,4.905541409555861,0.784,4,0.998,0,0,0,0,0,0,0,1,0,0,0,0.393,0,0.549,303937,0,1,0
5.008452914437189,59,0.718,0.665,-3.116770601931047,0.157,1.97e-06,-2.198225077669803,0.415,-7.48,4.595251154645089,0.64,4,1.0,0,0,0,0,0,1,0,0,0,0,0,0.349,0,0.483,2951,0,1,1
5.332912011312536,45,0.646,0.76,-2.3055896020143445,0.0633,0.0114,-0.4155154439616658,0.203,-6.828,5.298312366535536,0.273,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0.286,1,0.376,161166,0,0,0
5.059279415855983,84,0.731,0.85,-3.3932292120129786,0.252,0.0,-0.5025268209512956,0.644,-4.913,4.7850387366209794,0.637,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0.233,1,0.403,5035124,0,1,1
5.407050687896616,85,0.352,0.911,-2.5942751868433653,0.00121,0.0,-2.30759763481759,0.236,-5.23,4.997435221882309,0.887,4,1.0,0,1,0,0,0,0,0,0,0,0,0,0.656,1,0.718,6882041,0,0,1
5.3003153692107094,79,0.645,0.78,-3.4451492691913383,0.218,0.0,-2.387054249620496,0.372,-5.165,4.787558407226589,0.723,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0.535,1,0.574,29743377,0,0,1
5.440914416639382,85,0.816,0.77,-2.9224818118143983,0.0798,0.0,-2.137070654516472,0.671,-5.477,4.574607880405451,0.601,4,0.984,0,1,0,0,0,0,0,0,0,0,0,0.219,1,0.566,798477,0,1,1
5.206202077640231,62,0.648,0.45,-1.7897614665653818,0.134,7.31e-05,-1.987774353154012,0.472,-9.57,4.604489954683228,0.198,4,0.938,0,0,0,0,0,1,0,0,0,0,0,0.425,0,0.518,40255,0,1,1
5.230964221403327,66,0.742,0.74,-2.864704011147587,0.212,2.24e-06,-2.2164073967529934,0.668,-6.523,4.828305737270301,0.531,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0.662,0,0.684,1819933,0,0,0
